id,nombre,cantidad,serie,origen,origen_id,fecha_adquisicion,precio,categoria_id,dependencia_id,almacenamiento_id,estado_id,mantenimiento_id,observaciones,deleted_at,created_at,updated_at
589,Escritorio,1,0,-,1,1990-01-01,0.00,1,69,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
590,Portátil,1,0,Institucional,2,2021-11-16,1800000.00,5,69,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
591,Regleta,1,0,Institucional,2,1990-01-01,0.00,9,69,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
592,Silla,1,0,-,1,1990-01-01,0.00,1,69,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
593,"Silla Universitaria",45,0,-,1,1990-01-01,0.00,1,69,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
594,"Silla Ergonómica",1,0,-,1,1990-01-01,0.00,1,69,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
595,Tablero,1,0,-,1,1990-01-01,0.00,1,69,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
596,"Teatro En Casa",1,0,Institucional,2,2021-11-16,490000.00,7,69,1,1,1,"S1 B105 (Aula Diego Luis Medina)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
597,"Video Beam",1,0,-,1,1990-01-01,0.00,7,69,2,2,1,"Estaba En El S2 A215 (Aula 02-01); Se Trajo Porque No EncendÃƒÂ­a Pero Al Parecer Es Un Problema Con La Electricidad En Esa Aula.",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
598,Vitrina,1,0,-,1,1990-01-01,0.00,1,69,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
599,Vitrina,1,0,-,1,1990-01-01,0.00,1,69,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
600,Bafle,1,0,-,1,1990-01-01,0.00,6,70,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
601,"Cabina Activa",1,0,-,1,1990-01-01,0.00,6,70,1,4,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
602,Cable,2,0,Institucional,2,1990-01-01,50420.00,6,70,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
603,Cable,8,0,Institucional,2,1990-01-01,50420.00,6,70,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
604,"Cable 2X1",2,0,Institucional,2,1990-01-01,50420.00,6,70,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
605,"Cable de Poder",5,0,Institucional,2,1990-01-01,8403.00,6,70,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
606,"Caja Directa",2,0,Institucional,2,1990-01-01,168067.00,6,70,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
607,Escritorio,1,0,-,1,1990-01-01,0.00,1,70,1,3,1,"Tiene Las Gavetas Malas",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
608,Extensión,5,0,Institucional,2,1990-01-01,42017.00,6,70,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
609,Extensión,2,NULL,Institucional,2,1990-01-01,0.00,26,70,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
610,Micrófono,1,0,Institucional,2,1990-01-01,420168.00,6,70,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
611,Micrófono,1,0,Institucional,2,1990-01-01,453782.00,6,70,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
612,Pantalla,1,0,-,1,1990-01-01,0.00,7,70,1,4,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
613,Plu,2,0,Institucional,2,1990-01-01,50420.00,6,70,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
614,Plu,2,0,Institucional,2,1990-01-01,50420.00,6,70,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
615,"Silla Universitaria",29,0,-,1,1990-01-01,0.00,1,70,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
616,"Silla Rimax",3,0,-,1,1990-01-01,10000.00,1,70,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
617,Tablero,1,0,-,1,1990-01-01,0.00,1,70,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
618,"Tripode ",1,0,-,1,1990-01-01,0.00,6,70,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
619,"Video Beam",1,0,-,1,1990-01-01,0.00,7,70,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
620,Vitrina,1,0,-,1,1990-01-01,0.00,1,70,2,3,3,"S1 B106 (comuniquemonos)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
621,Vitrina,1,0,-,1,1990-01-01,0.00,1,70,2,3,3,"S1 B106 (comuniquemonos)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
622,Bafle,3,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
623,Bafle,2,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
624,Bafle,1,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
625,Bafle,1,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
626,Base,4,0,-,1,1990-01-01,0.00,1,29,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
627,Base,5,0,-,1,1990-01-01,0.00,6,71,1,4,1,"Para reparación",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
628,"Cabina Activa",2,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
629,"Cargador Baterías",1,0,Institucional,2,1990-01-01,20000.00,9,71,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
630,Televisor,1,0,-,1,1990-01-01,0.00,5,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
631,Consola,1,0,-,1,1990-01-01,0.00,6,71,1,4,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
632,Consola,1,0,-,1,1990-01-01,0.00,6,71,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
633,Consola,1,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
634,Consola,1,0,-,1,1990-01-01,0.00,6,71,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
635,"Controlador ",1,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
636,Escritorio,2,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
637,Estante,2,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
638,Extintor,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,"Esta Vencido",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
639,Lente,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
640,Luces,2,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
641,Mesa,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
642,Mesa,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
643,Micrófono,3,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
644,Micrófono,1,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
645,Micrófono,2,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
646,Micrófono,3,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
647,Micrófono,1,0,Institucional,2,1990-01-01,0.00,6,71,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
648,Monitor,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
649,Portátil,1,0,Institucional,2,2021-11-16,1800000.00,5,71,1,1,1,"S/n M5n0cx02f518194",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
650,"Regulador De Voltaje",1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
651,Silla,2,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
652,Silla,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
653,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
654,"Silla Rimax",5,0,-,1,1990-01-01,10000.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
655,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
656,"Silla Rimax",3,0,-,1,1990-01-01,10000.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
657,"Silla Rimax",27,0,-,1,1990-01-01,10000.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
658,"Teatro En Casa",1,0,-,1,1990-01-01,0.00,6,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
659,Transmisor,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
660,"Tripode ",10,0,-,1,1990-01-01,0.00,6,71,1,4,1,"Para arreglar",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
661,Ups,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
662,Ups,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
663,"Video Beam",1,0,-,1,1990-01-01,0.00,7,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
664,Vitrina,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
665,Vitrina,1,0,-,1,1990-01-01,0.00,1,71,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
666,Diadema,39,0,Institucional,2,1990-01-01,0.00,7,73,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
667,Estante,4,NULL,-,1,1990-01-01,0.00,1,73,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
668,Mesa,16,0,Institucional,2,2020-11-01,0.00,1,73,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
669,"Silla Rimax",68,0,Institucional,2,2020-11-01,35000.00,1,73,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
670,Tableta,29,"1618ET033740 - 1618ET037427",Seduca,4,1990-01-01,250000.00,5,73,1,2,1,"Desde 1618ET033740 - Hasta 1618ET037427",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
671,Televisor,1,0,Institucional,2,2023-06-01,1500000.00,7,73,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
672,Bafle,1,0,-,1,1990-01-01,0.00,6,74,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
673,"Cabina Activa",1,0,-,1,1990-01-01,0.00,6,74,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
674,Escritorio,1,0,-,1,1990-01-01,0.00,1,74,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
675,Portátil,1,0,Institucional,2,1990-01-01,0.00,5,33,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
676,Silla,1,0,-,1,1990-01-01,0.00,1,74,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
677,"Silla Universitaria",36,0,-,1,1990-01-01,0.00,1,74,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
678,Tablero,2,0,-,1,1990-01-01,0.00,1,74,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
679,"Video Beam",1,0,-,1,1990-01-01,0.00,7,74,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
680,Vitrina,1,0,-,1,1990-01-01,0.00,1,74,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
681,Vitrina,1,0,-,1,1990-01-01,0.00,1,74,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
682,Bafle,1,0,-,1,1990-01-01,0.00,6,75,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
683,"Cabina Activa",1,0,Institucional,2,1990-01-01,0.00,6,75,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
684,Escritorio,1,0,-,1,1990-01-01,0.00,1,75,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
685,Estante,1,0,"Donación Colanta",6,1990-01-01,0.00,1,75,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
686,Minicomponente,1,0,-,1,1990-01-01,0.00,1,131,1,3,1,"2022-11-01 S1 B203 (Aula Giovani Escobar)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
687,Silla,1,0,-,1,1990-01-01,0.00,1,75,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
688,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,75,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
689,Tablero,2,0,-,1,1990-01-01,0.00,1,75,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
690,Televisor,1,0,Institucional,2,2021-11-16,2800000.00,7,75,2,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
691,"Video Beam",1,0,-,1,1990-01-01,0.00,7,75,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
692,Vitrina,1,0,-,1,1990-01-01,0.00,1,75,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
693,Escritorio,1,0,-,1,1990-01-01,0.00,1,54,1,2,1,"Gavetas malas",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
694,Portátil,1,"Sin Serial",Seduca,4,1990-01-01,0.00,5,75,1,2,1,"Sin Serial (Asignado Por Francisco); S1 B204 (Aula Luz Mery Murcia); 2023-05-08",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
695,"Posters In English",16,0,-,1,1990-01-01,0.00,3,73,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
696,Silla,1,0,-,1,1990-01-01,0.00,1,54,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
697,"Silla Universitaria",39,0,-,1,1990-01-01,0.00,1,54,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
698,Tablero,2,0,-,1,1990-01-01,0.00,1,54,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
699,"Tablero Digital",1,0,-,1,1990-01-01,0.00,1,54,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
700,Estante,1,0,Colanta,6,1990-01-01,0.00,1,54,1,2,1,"Sin llaves.",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
701,Escritorio,1,0,-,1,1990-01-01,0.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
702,Silla,1,0,-,1,1990-01-01,0.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
703,Silla,1,0,-,1,1990-01-01,0.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
704,"Silla Universitaria",46,0,-,1,1990-01-01,0.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
705,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
706,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
707,Tablero,1,0,-,1,1990-01-01,0.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
708,Tablero,1,0,-,1,1990-01-01,0.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
709,Estante,1,0,Colanta,6,1990-01-01,0.00,1,77,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
710,Bafle,6,0,-,1,1990-01-01,0.00,6,78,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
711,Base,1,0,-,1,1990-01-01,0.00,1,78,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
712,Escritorio,1,0,-,1,1990-01-01,0.00,1,78,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
713,Silla,1,0,-,1,1990-01-01,0.00,1,78,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
714,"Silla Universitaria",38,0,-,1,1990-01-01,0.00,1,78,1,2,1,"1 Malas",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
715,Tablero,1,0,-,1,1990-01-01,0.00,1,78,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
716,Tablero,1,0,-,1,1990-01-01,0.00,1,78,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
717,Vitrina,1,0,-,1,1990-01-01,0.00,1,78,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
718,Camara,1,0,-,1,1990-01-01,0.00,7,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
719,"Camara Video ",1,0,Institucional,2,1990-01-01,0.00,7,81,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
720,"Cargador Camara",1,0,Institucional,2,1990-01-01,0.00,7,81,1,4,2,"Para reparación",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
721,"Cargador Camara",1,0,Institucional,2,1990-01-01,0.00,6,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
722,Computador,1,0,Institucional,2,2020-11-01,0.00,5,81,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
723,"Disco Duro",1,0,Institucional,2,1990-01-01,0.00,7,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
724,Escritorio,1,0,-,1,1990-01-01,0.00,1,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
725,"Luz Led",3,0,Institucional,2,1990-01-01,0.00,7,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
726,Silla,1,0,-,1,1990-01-01,0.00,1,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
727,"Silla Rimax",2,0,-,1,1990-01-01,10000.00,1,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
728,Switch,1,0,-,1,1990-01-01,0.00,1,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
729,Tablero,1,0,-,1,1990-01-01,0.00,1,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
730,Televisor,1,0,Institucional,2,2021-03-01,0.00,7,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
731,"Tripode ",1,0,-,1,1990-01-01,0.00,6,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
732,Estante,1,0,-,1,1990-01-01,0.00,1,81,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
733,Bafle,1,0,-,1,1990-01-01,0.00,6,45,1,3,1,"2023-07-22 S1 B303 (Aula Juan Camilo GarcÃ­a)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
734,Escritorio,1,0,-,1,1990-01-01,0.00,1,82,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
735,Escritorio,1,0,-,1,1990-01-01,0.00,1,82,1,2,3,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
736,Mesa,1,0,-,1,1990-01-01,0.00,1,82,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
737,"Regulador De Voltaje",1,0,-,1,1990-01-01,0.00,1,82,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
738,"Silla Universitaria",40,0,-,1,1990-01-01,0.00,1,82,1,2,1,"1 Silla Mala",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
739,Tablero,1,0,-,1,1990-01-01,0.00,1,82,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
740,Tablero,2,0,-,1,1990-01-01,0.00,1,82,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
741,"Silla Ergonómica",1,0,-,1,1990-01-01,0.00,1,84,1,4,3,"No ",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
742,Estante,4,NULL,-,1,1990-01-01,0.00,1,85,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
743,Soporte,1,NULL,-,1,1990-01-01,0.00,1,85,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
744,"Tablero Digital",1,0,-,1,1990-01-01,0.00,7,85,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
745,Bafle,6,0,-,1,1990-01-01,0.00,6,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
746,Bafle,1,0,-,1,1990-01-01,0.00,6,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
747,Bafle,3,0,-,1,1990-01-01,0.00,6,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
748,Botiquin,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
749,Camara,3,0,-,1,1990-01-01,0.00,7,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
750,Camara,1,0,-,1,1990-01-01,0.00,7,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
751,Camara,5,0,-,1,1990-01-01,0.00,7,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
752,Camara,3,0,-,1,1990-01-01,0.00,7,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
753,Camara,5,0,-,1,1990-01-01,0.00,7,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
754,Camilla,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
755,Cartelera,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
756,Cartelera,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
757,Cartelera,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
758,Cuadro,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
759,Cuadro,3,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
760,Extintor,4,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
761,Extintor,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
762,Extintor,4,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
763,Extintor,3,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
764,Extintor,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
765,Mesa,9,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
766,Porterias,2,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
767,Porterias,2,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
768,Tablado,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
769,Tablero,2,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
770,Tablero,1,0,-,1,1990-01-01,0.00,1,86,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
771,Archivador,1,0,-,1,1990-01-01,0.00,1,134,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
772,Cartelera,1,0,-,1,1990-01-01,0.00,1,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
773,Computador,1,0,"Comodato Madena",7,1990-01-01,0.00,5,131,1,4,1,"Comodato Madena",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
774,Impresora,1,0,-,1,1990-01-01,0.00,9,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
775,Monitor,1,0,-,1,1990-01-01,0.00,5,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
776,Mueble,1,0,-,1,1990-01-01,0.00,1,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
777,Portátil,1,391-07,Seduca,4,1990-01-01,0.00,5,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
778,Reloj,1,0,-,1,1990-01-01,0.00,1,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
779,Silla,2,0,-,1,1990-01-01,0.00,1,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
780,Silla,2,0,-,1,1990-01-01,0.00,1,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
781,"Silla Ergonómica",1,0,-,1,1990-01-01,0.00,1,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
782,"Silla Ergonómica",1,0,"Comodato Madena",7,1990-01-01,0.00,1,87,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
783,Estante,1,0,-,1,1990-01-01,0.00,1,87,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
784,Archivador,1,0,Institucional,2,1990-01-01,0.00,1,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
785,Escritorio,1,0,Institucional,2,1990-01-01,0.00,1,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
786,Impresora,1,0,Institucional,2,1990-01-01,0.00,9,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
787,Portátil,1,391-10,Seduca,4,1990-01-01,0.00,5,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
